430;1481;196;42 
430;1485;196;42 
430;1487;196;42 
430;1486;196;42 
430;1482;197;42 
430;1484;197;42 
430;1483;197;42 
430;1481;198;43 
430;1485;198;43 
430;1487;198;43 
430;1486;198;43 
430;1484;198;43 
430;1483;198;43 
430;1482;198;43 
430;1481;200;44 
430;1482;200;44 
430;1483;200;44 
430;1485;200;44 
430;1487;200;44 
430;1484;201;44 
430;1486;201;44 
