397;1361;142;10 
397;1360;142;10 
397;1363;142;10 
397;1365;142;10 
397;1366;142;10 
397;1362;143;10 
397;1364;143;10 
397;1360;144;11 
397;1362;144;11 
397;1365;144;11 
397;1366;144;11 
397;1361;145;11 
397;1363;145;11 
397;1364;145;11 
397;1361;146;12 
397;1364;146;12 
397;1366;146;12 
397;1365;146;12 
397;1360;146;12 
397;1363;146;12 
397;1362;146;12 
